2631,22,0.004717,9.77497,12
3276,23,0.005776,10.5943,15
145,17,0.000263,9.95062,13
2720,25,0.004777,11.7755,17
165,16,0.000293,7.09677,10
1734,22,0.00294,9.23979,12
1741,22,0.002968,10.4312,14
439,21,0.001112,10.7479,11
464,17,0.00068,7.5844,7
611,21,0.000856,11.494,13
724,23,0.000996,11.7103,15
1659,23,0.002264,10.9092,11
372,19,0.000521,9.04984,13
1420,22,0.00192,9.65021,14
465,19,0.000602,8.18813,13
2130,22,0.002778,9.6343,10
794,20,0.001001,9.22578,10
71,21,8.6e-05,12.8624,19
456,22,0.000551,11.5224,18
368,22,0.000468,10.8775,16
27,16,3.4e-05,9.42857,14
76,16,9.5e-05,8.51639,10
2805,25,0.003682,11.1237,15
805,22,0.001043,10.1979,14
1666,23,0.002079,10.2797,13
2470,25,0.003088,10.3386,15
1294,21,0.001599,9.67426,15
100,13,0.000133,6.92655,7
1609,23,0.002017,11.2581,13
225,24,0.000268,13.9746,16
1820,24,0.002256,11.518,14
129,16,0.000164,9.44651,12
37,18,4.8e-05,10.0508,16
1500,23,0.001952,10.925,13
4075,26,0.005151,11.3632,14
5873,27,0.007247,12.1105,17
487,22,0.000603,11.7009,14
5296,26,0.006793,11.0939,14
2349,22,0.002979,9.76751,12
5296,25,0.00666,10.856,13
125,14,0.000165,7.92019,8
3436,25,0.004348,11.4408,19
1193,21,0.001559,9.66733,11
9239,26,0.011694,10.2424,16
2256,24,0.002943,10.429,14
626,24,0.000824,13.1367,20
92,18,0.000131,10.0403,14
1145,23,0.001418,11.0324,15
1201,21,0.001511,10.7242,11
5557,28,0.006886,12.3987,16
730,20,0.000908,9.96364,12
9355,27,0.012045,10.6335,15
661,19,0.000837,8.77668,11
2195,26,0.0027,12.0853,16
257,18,0.000318,9.28103,12
2440,24,0.003071,10.6625,16
339,18,0.000489,8.48955,8
2316,24,0.002966,10.8741,12
272,23,0.000325,13.1748,17
3401,24,0.00426,10.8254,16
9544,27,0.01192,11.4995,19
8845,25,0.011228,9.66801,13
360,21,0.000483,10.3406,15
103,22,0.000125,13.3125,18
11359,28,0.014369,11.5501,14
406,20,0.000507,9.65875,16
8302,27,0.010729,11.2233,17
6762,27,0.008473,11.8568,15
2421,25,0.003026,11.3534,19
3944,24,0.004973,9.62323,10
899,24,0.001113,11.5017,16
868,22,0.001084,10.4893,16
14476,27,0.018402,10.9017,15
3141,26,0.003883,11.7179,18
8979,25,0.011428,9.91441,11
1631,26,0.001995,11.5896,20
413,20,0.000514,9.48012,14
8936,26,0.011358,10.4408,16
166,16,0.000219,8.79371,10
7986,27,0.009931,11.3515,17
490,19,0.000631,8.27494,11
324,25,0.000381,14.1297,21
56,15,7.2e-05,7.91011,11
83,17,0.000112,9.68148,13
186,15,0.000243,7.26198,7
2713,25,0.00343,11.4693,17
206,17,0.000265,9.24069,11
5691,27,0.007166,11.7926,17
1408,20,0.00182,8.11884,8
573,20,0.000747,9.41962,12
2764,27,0.003474,11.3216,21
2791,26,0.003554,10.9685,18
2006,22,0.002542,9.71186,12
1238,22,0.001568,10.9558,14
1016,22,0.001319,10.9727,12
244,19,0.000302,9.90074,17
722,20,0.000906,9.40443,8
2213,21,0.002798,8.08958,9
2265,24,0.002811,11.2732,14
3613,25,0.004564,10.6734,13
165,16,0.000476,7.09677,10
