70436,22,0.181721,0,12
98412,23,0.269833,0,15
11718,17,0.044641,0,13
134664,25,0.361416,0,17
5209,16,0.026332,0,10
59830,22,0.172191,0,12
71614,22,0.20508,0,14
42704,21,0.12044,0,11
10486,17,0.034938,0,7
55230,21,0.145926,0,13
86288,23,0.239824,0,15
87902,23,0.248302,0,11
24271,19,0.081038,0,13
67445,22,0.181714,0,14
21294,19,0.068831,0,13
67976,22,0.17571,0,10
30932,20,0.093471,0,10
51926,21,0.14018,0,19
74010,22,0.203999,0,18
57200,22,0.160031,0,16
6175,16,0.023756,0,14
4890,16,0.0138,0,10
128087,25,0.331882,0,15
59140,22,0.179876,0,14
86044,23,0.236143,0,13
124428,25,0.339336,0,15
55828,21,0.177362,0,15
1904,13,0.010201,0,7
89286,23,0.242876,0,13
96167,24,0.26755,0,16
108997,24,0.310418,0,14
6800,16,0.032368,0,12
12237,18,0.040389,0,16
91221,23,0.247596,0,13
146642,26,0.404139,0,14
166169,27,0.467533,0,17
61999,22,0.209631,0,14
149038,26,0.407354,0,14
66394,22,0.208744,0,12
134964,25,0.371301,0,13
3528,14,0.020273,0,8
141058,25,0.394712,0,19
51334,21,0.168145,0,11
147235,26,0.396533,0,16
96629,24,0.284931,0,14
117820,24,0.333392,0,20
12721,18,0.047612,0,14
82402,23,0.226331,0,15
55950,21,0.167018,0,11
170358,28,0.44996,0,16
41346,20,0.14789,0,12
163708,27,0.430387,0,15
25948,19,0.103694,0,11
146431,26,0.405012,0,16
16644,18,0.070379,0,12
113398,24,0.324984,0,16
12763,18,0.05099,0,8
102477,24,0.291242,0,12
91593,23,0.269688,0,17
116022,24,0.334589,0,16
170975,27,0.500862,0,19
132375,25,0.391782,0,13
43631,21,0.141725,0,15
61343,22,0.1707,0,18
173107,28,0.459737,0,14
37323,20,0.13786,0,16
166627,27,0.445169,0,17
165544,27,0.472547,0,15
136365,25,0.403688,0,19
101428,24,0.303294,0,10
99337,24,0.283383,0,16
69657,22,0.209202,0,16
169153,27,0.460853,0,15
146614,26,0.43209,0,18
136769,25,0.399937,0,11
144168,26,0.411846,0,20
32178,20,0.114231,0,14
149505,26,0.404602,0,16
6810,16,0.033841,0,10
165286,27,0.467387,0,17
20088,19,0.078823,0,11
134133,25,0.369108,0,21
3471,15,0.021486,0,11
9452,17,0.034921,0,13
4001,15,0.011561,0,7
134421,25,0.365891,0,17
10951,17,0.045301,0,11
165164,27,0.444364,0,17
32194,20,0.121998,0,8
37083,20,0.105424,0,12
163614,27,0.43188,0,21
145000,26,0.416101,0,18
68791,22,0.218906,0,12
69185,22,0.205553,0,14
66051,22,0.194479,0,12
25603,19,0.077978,0,17
30499,20,0.085605,0,8
45472,21,0.11961,0,9
106698,24,0.287964,0,14
130566,25,0.362568,0,13
5209,16,0.008428,0,10
5209,16,0.008957,0,10
