579,156,0.00092784,7.00877,12
437,187,0.000575838,6.86951,15
430,189,0.000846234,6.61075,13
466,207,0.000903544,6.94545,17
16,16,2.9942e-05,5.5,10
407,152,0.000792506,6.59085,12
422,168,0.000836257,6.6126,14
96,27,0.000196068,8.05422,11
576,87,0.000737131,6.73002,7
634,119,0.000822063,7.05254,13
90,57,0.000128926,6.80982,15
560,141,0.00103847,6.93239,11
83,47,0.000169083,5.89116,13
502,146,0.000823842,6.7343,14
66,39,0.000138614,6.13445,13
501,146,0.000637637,6.69877,10
81,44,9.9156e-05,6.51064,10
46,37,4.9497e-05,7.86905,19
386,160,0.000501554,6.8064,18
429,190,0.000762501,6.8082,16
540,132,0.00103525,6.77443,14
453,166,0.000872766,6.64375,10
464,181,0.000591746,6.87607,15
651,198,0.000814022,7.22193,14
406,189,0.000520617,6.62845,13
423,187,0.000879123,6.83737,15
453,203,0.000596235,6.81716,15
17,15,5.1941e-05,5.38235,7
405,165,0.000518034,6.69777,13
542,140,0.00104945,6.95327,16
135,38,0.000192733,8.6913,14
67,34,0.000101916,7.91453,12
452,194,0.000915107,6.75905,16
432,195,0.000564229,6.80921,13
521,162,0.000656632,6.9145,14
111,79,0.000145875,7.82741,17
590,98,0.000749109,6.83349,14
549,148,0.00109107,6.89877,14
447,184,0.000872186,6.72819,12
460,211,0.000887612,6.95679,13
394,140,0.000756157,6.4721,8
65,45,0.000140673,7.79832,19
510,155,0.000634091,6.72898,11
525,222,0.000993274,6.77065,16
533,130,0.00105668,6.88877,14
416,184,0.000832557,6.96346,20
19,18,3.5316e-05,7.47222,14
428,181,0.000549038,6.7876,15
552,149,0.000735589,6.85234,11
461,198,0.000584973,7.30037,16
496,174,0.00094094,7.07913,12
88,49,0.000121395,7.53896,15
601,101,0.00119662,6.78992,11
452,206,0.000572779,7.27904,16
560,132,0.00110477,6.86391,12
43,36,6.7962e-05,7.33333,16
480,180,0.000915327,6.94675,8
459,216,0.000933481,7.02829,12
80,55,0.000166265,7.75887,17
68,46,9.8821e-05,6.6281,16
525,219,0.000995354,6.79652,19
401,153,0.000680952,6.59748,13
632,195,0.00122745,7.22292,15
416,188,0.000551185,6.95522,18
496,210,0.000650714,7.47886,14
20,20,5.0629e-05,7.91667,16
659,129,0.00123806,7.1188,17
474,197,0.000616379,6.95585,15
62,41,0.000140921,7.63393,19
423,170,0.000533818,6.56225,10
514,158,0.000664402,6.83297,16
394,166,0.000767769,6.625,16
420,181,0.000555634,6.91263,15
410,178,0.000800328,6.70621,18
386,175,0.000613306,6.51458,11
448,176,0.000688215,6.87753,20
389,164,0.000516622,6.53546,14
466,194,0.000601254,6.90413,16
453,194,0.000574979,6.61615,10
442,193,0.000850826,6.83655,17
590,129,0.000790056,6.82882,11
454,197,0.000606117,7.0087,21
57,39,8.4198e-05,5.57547,11
18,17,3.5028e-05,7.25714,13
387,149,0.000538435,6.43586,7
572,175,0.000998596,7.08036,17
417,179,0.000810039,6.6449,11
596,175,0.00118009,7.10293,17
382,168,0.000487062,6.38881,8
522,150,0.000810729,6.74273,12
580,151,0.00115026,7.11359,21
458,208,0.00061289,6.90999,18
485,176,0.000940173,6.98945,12
580,152,0.000766501,6.98928,14
409,152,0.000785903,6.71724,12
403,161,0.000595545,6.64895,17
636,186,0.000831067,7.13375,8
48,29,5.5326e-05,5.71591,9
613,104,0.000783424,6.96051,14
450,203,0.000868389,6.84375,13
