2631,22,0.000897996,9.77497,12
3276,23,0.00127449,10.5943,15
145,17,5.5071e-05,9.95062,13
2720,25,0.0010648,11.7755,17
165,16,6.5932e-05,7.09677,10
1734,22,0.000653415,9.23979,12
1741,22,0.00064077,10.4312,14
439,21,0.000169136,10.7479,11
464,17,0.000169533,7.5844,7
611,21,0.000236364,11.494,13
724,23,0.000261015,11.7103,15
1659,23,0.00069349,10.9092,11
372,19,0.000141807,9.04984,13
1420,22,0.000513165,9.65021,14
465,19,0.000178727,8.18813,13
2130,22,0.000818217,9.6343,10
794,20,0.000304491,9.22578,10
71,21,3.1263e-05,12.8624,19
456,22,0.000160356,11.5224,18
368,22,0.000136911,10.8775,16
27,16,9.931e-06,9.42857,14
76,16,2.76e-05,8.51639,10
2805,25,0.00104772,11.1237,15
805,22,0.00031246,10.1979,14
1666,23,0.000601903,10.2797,13
2470,25,0.000907942,10.3386,15
1294,21,0.000497146,9.67426,15
100,13,4.0224e-05,6.92655,7
1609,23,0.000602686,11.2581,13
225,24,8.3147e-05,13.9746,16
1820,24,0.000708139,11.518,14
129,16,4.999e-05,9.44651,12
37,18,1.389e-05,10.0508,16
1500,23,0.000550472,10.925,13
4075,26,0.00146868,11.3632,14
5873,27,0.00222856,12.1105,17
487,22,0.000186811,11.7009,14
5296,26,0.00202758,11.0939,14
2349,22,0.000856624,9.76751,12
5296,25,0.00200327,10.856,13
125,14,4.8338e-05,7.92019,8
3436,25,0.00133203,11.4408,19
1193,21,0.000431437,9.66733,11
9239,26,0.00354032,10.2424,16
2256,24,0.00086168,10.429,14
626,24,0.00022931,13.1367,20
92,18,3.2583e-05,10.0403,14
1145,23,0.000412111,11.0324,15
1201,21,0.000457664,10.7242,11
5557,28,0.00210552,12.3987,16
730,20,0.000286968,9.96364,12
9355,27,0.00358196,10.6335,15
661,19,0.000248817,8.77668,11
2195,26,0.000830706,12.0853,16
257,18,9.9101e-05,9.28103,12
2440,24,0.000940987,10.6625,16
339,18,0.000130833,8.48955,8
2316,24,0.000912469,10.8741,12
272,23,0.000157085,13.1748,17
3401,24,0.00156272,10.8254,16
9544,27,0.0035653,11.4995,19
8845,25,0.00324543,9.66801,13
360,21,0.000140291,10.3406,15
103,22,3.7809e-05,13.3125,18
11359,28,0.00407904,11.5501,14
406,20,0.00015623,9.65875,16
8302,27,0.0032019,11.2233,17
6762,27,0.00316421,11.8568,15
2421,25,0.00116516,11.3534,19
3944,24,0.00186452,9.62323,10
899,24,0.000336462,11.5017,16
868,22,0.000346145,10.4893,16
14476,27,0.0054006,10.9017,15
3141,26,0.00119112,11.7179,18
8979,25,0.00363266,9.91441,11
1631,26,0.000836199,11.5896,20
413,20,0.000191177,9.48012,14
8936,26,0.00365024,10.4408,16
166,16,6.7507e-05,8.79371,10
7986,27,0.00306214,11.3515,17
490,19,0.000188982,8.27494,11
324,25,0.000119279,14.1297,21
56,15,2.1706e-05,7.91011,11
83,17,3.1502e-05,9.68148,13
186,15,7.0796e-05,7.26198,7
2713,25,0.00103086,11.4693,17
206,17,8.1262e-05,9.24069,11
5691,27,0.00218301,11.7926,17
1408,20,0.00053489,8.11884,8
573,20,0.000232976,9.41962,12
2764,27,0.00104091,11.3216,21
2791,26,0.00105443,10.9685,18
2006,22,0.000772967,9.71186,12
1238,22,0.000489398,10.9558,14
1016,22,0.000394573,10.9727,12
244,19,9.5854e-05,9.90074,17
722,20,0.000331131,9.40443,8
2213,21,0.000775987,8.08958,9
2265,24,0.000887238,11.2732,14
3613,25,0.0013885,10.6734,13
